Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?,Buy Box ðŸšš: Stock,"New, 3rd Party FBM ðŸšš: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,Buy Bo : Current,Buy Box ðŸšš: Current,Curr_match,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Buy Box 🚚: Current
"Kate Spade New York Blossom Lane 16-Piece Dinnerware Set, 20.70 LB, White",129360,118282,,6.0,,300.0,,,-,0.0,B08QJBSD1Y,882865000000.0,882865000000.0,B08VZPD1K2,Kate Spade New York,,GB882864867025,https://www.google.com/search?q=882864867025+Kate+Spade+New+York+Blossom+Lane+16-Piece+Dinnerware+Set%2C+20.70+LB%2C+White&tbm=shop,Y,https://www.amazon.com/dp/B08QJBSD1Y?psc=1,"https://www.google.com/shopping/product/5118429991616593102/offers?q=882864867025&prds=cid:5118429991616593102,cond:1",English Elm,300.0,510.0,561.0,510.0,Y,V,1,,,yes,,,,,0.0,,,
"Kate Spade New York Crown Point 8"" X 10"" Frame, 3.15 LB, Silver",183819,199155,67.49,2.0,67.49,156.99,,,AQBAQNXY48TCK,3.0,B00A7HYRMI,882864000000.0,882864000000.0,B0C38Z8GWP,Kate Spade New York,,GB882864290663,https://www.google.com/search?q=882864290663+Kate+Spade+New+York+Crown+Point+8%22+X+10%22+Frame%2C+3.15+LB%2C+Silver&tbm=shop,Y,https://www.amazon.com/dp/B00A7HYRMI?psc=1,"https://www.google.com/shopping/product/4833031240326208705/offers?q=0882864290663&prds=cid:4833031240326208705,cond:1",Macy's,63.75,108.375,119.2125,119.2125,Y,V,0,,,,,,,,,,,
Kate Spade New York Knott Pebbled Leather Medium Crossbody Tote Milk Glass One Size,273266,262926,348.0,24.0,348.0,522.0,,,-,0.0,B09NVW51XT,196021000000.0,196021000000.0,B0CVZSYBFY,Kate Spade New York,,GB196021061394,https://www.google.com/search?q=196021061394+Kate+Spade+New+York+Knott+Pebbled+Leather+Medium+Crossbody+Tote+Milk+Glass+One+Size&tbm=shop,Y,https://www.amazon.com/dp/B09NVW51XT?psc=1,https://click.linksynergy.com/deeplink?id=JxnXys6GxZs&mid=3184&murl=https://www.macys.com/shop/product/kate-spade-new-york-knott-pebbled-leather-medium-crossbody-tote?ID=16246480,,,,,,N,V,0,,,,,,,,,,,
"Kate Spade New York Ks Garden Doodle 4Pc Accent Plate, 4.10",194063,216143,,,,59.95,,,A3LIZLPRJO6YR2,1.0,B09MV1GN92,882865000000.0,882865000000.0,B0CCRT6XWF,Kate Spade New York,,GB882864867919,https://www.google.com/search?q=882864867919+Kate+Spade+New+York+Ks+Garden+Doodle+4Pc+Accent+Plate%2C+4.10&tbm=shop,Y,https://www.amazon.com/dp/B09MV1GN92?psc=1,"https://www.google.com/shopping/product/8965327224682917826/offers?q=0882864867919&prds=cid:8965327224682917826,cond:1",Dillard's,39.95,67.915,74.7065,67.915,Y,V,0,,,,,,,,,,,
Kate Spade New York Laurel Street Red 4-Piece Place Setting,435893,390463,,1.0,,85.0,,,-,0.0,B07SZKBL5C,882865000000.0,882865000000.0,B0CGWWYPVJ,Kate Spade New York,,GB882864796950,https://www.google.com/search?q=882864796950+Kate+Spade+New+York+Laurel+Street+Red+4-Piece+Place+Setting&tbm=shop,Y,https://www.amazon.com/dp/B07SZKBL5C?psc=1,"https://www.google.com/shopping/product/8817589672738469385/offers?q=0882864796950&prds=cid:8817589672738469385,cond:1",,,,,,N,V,0,,,,,,,,,,,
Kate Spade New York Protective Hardshell Case Compatible with Apple iPhone 14 - Hollyhock Floral Clear [KSIPH-222-HHCCS],129688,102828,,,52.34,52.34,,,ANZYNJW9IIF9C,,B0BBZ524RT,650450000000.0,650450000000.0,,Kate Spade New York,,GB650450081588,https://www.google.com/search?q=650450081588+Kate+Spade+New+York+Protective+Hardshell+Case+Compatible+with+Apple+iPhone+14+-+Hollyhock+Floral+Clear+%5BKSIPH-222-HHCCS%5D&tbm=shop,Y,https://www.amazon.com/dp/B0BBZ524RT?psc=1,"https://www.google.com/shopping/product/13174099823570637175/offers?q=0650450081588&prds=cid:13174099823570637175,cond:1",eBay,30.79,52.342999999999996,57.5773,52.342999999999996,Y,V,1,,,,,,,,,,,
"Kate Spade New York Take Note Large Leatherette Initial Notebook, Bound Journal Includes 168 Lined Pages, G (Blue)",229189,224286,49.11,1.0,49.11,75.62,,,ANZYNJW9IIF9C,1.0,B07MNXTCVN,825467000000.0,825467000000.0,B08XK8FZCH,Kate Spade New York,,GB825466975132,https://www.google.com/search?q=825466975132+Kate+Spade+New+York+Take+Note+Large+Leatherette+Initial+Notebook%2C+Bound+Journal+Includes+168+Lined+Pages%2C+G+%28Blue%29&tbm=shop,Y,https://www.amazon.com/dp/B07MNXTCVN?psc=1,"https://www.google.com/shopping/product/4043883941689332768/offers?q=0825466975132&prds=cid:4043883941689332768,cond:1",eBay - euphoric_operations,15.0,25.5,28.05,48.11,Y,V,1,,,,,,,,,,,
"Kate Spade New York Wickford 5-Piece Flatware Set, 1.05 LB, Metallic",153725,157978,53.58,12.0,53.58,140.63,,,A3OCAWGEXJ7YSD,3.0,B00NP0NK1I,882865000000.0,882865000000.0,B0988F5RDY,Kate Spade New York,,GB882864514899,https://www.google.com/search?q=882864514899+Kate+Spade+New+York+Wickford+5-Piece+Flatware+Set%2C+1.05+LB%2C+Metallic&tbm=shop,Y,https://www.amazon.com/dp/B00NP0NK1I?psc=1,"https://www.google.com/shopping/product/16737379436934269554/offers?q=0882864514899&prds=cid:16737379436934269554,cond:1",Macy's,63.75,108.375,119.2125,119.2125,Y,V,1,,,,,,,,,,,
"Kate Spade New York Willow Drive8482 Purpose Bowl, 1.13 LB, Taupe/Grey",135757,133445,,,,36.49,,,-,,B07T5YSLGK,882865000000.0,882865000000.0,B0CGWCTX1D,Kate Spade,,GB882864793850,https://www.google.com/search?q=882864793850+Kate+Spade+New+York+Willow+Drive8482+Purpose+Bowl%2C+1.13+LB%2C+Taupe%2FGrey&tbm=shop,Y,https://www.amazon.com/dp/B07T5YSLGK?psc=1,"https://www.google.com/shopping/product/14120081416690925649/offers?q=0882864793850&prds=cid:14120081416690925649,cond:1",replacements.com,25.99,44.18299999999999,48.6013,44.18299999999999,Y,V,1,,,,,,,,,,,
Kate Spade New York Women's Metro Three-Hand Black Leather Watch (Model: KSW1767),181258,130115,,,,198.0,,,-,,B0B5TML89T,796484000000.0,796484000000.0,B084RP37T7,Kate Spade New York,,GB796483584532,https://www.google.com/search?q=796483584532+Kate+Spade+New+York+Women%27s+Metro+Three-Hand+Black+Leather+Watch+%28Model%3A+KSW1767%29&tbm=shop,Y,https://www.amazon.com/dp/B0B5TML89T?psc=1,"https://www.google.com/shopping/product/5018716656979242885/offers?q=796483584532&prds=cid:5018716656979242885,cond:1",eBay - japan_025_store,345.97,588.149,646.9639000000001,588.149,Y,V,1,,,yes,,,,,0.0,,,
"KATE SPADE Wickford Soup Bowl, 0.80 LB, White",101323,94005,,,36.99,60.0,,,ANZYNJW9IIF9C,1.0,B002AGJSG4,882864000000.0,882864000000.0,B0BZSVDZZ4,Kate Spade New York,,GB882864202406,https://www.google.com/search?q=882864202406+KATE+SPADE+Wickford+Soup+Bowl%2C+0.80+LB%2C+White&tbm=shop,Y,https://www.amazon.com/dp/B002AGJSG4?psc=1,"https://www.google.com/shopping/product/11197361139771889257/offers?q=0882864202406&prds=cid:11197361139771889257,cond:1",Zola,20.99,35.683,39.2513,35.99,Y,V,1,,,,,,,,,,,
Mens New Balance Fresh Foam X 1080v12,2447,2499,,,222.4,280.82,,,ANZYNJW9IIF9C,,B0B5X6NFNX,196307000000.0,196307000000.0,B096NKPSY5,New Balance,,GB196307488617,https://www.google.com/search?q=196307488617+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0B5X6NFNX?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196307488617&prds=cid:3202738360708349292,cond:1",Fleet Feet,120.0,204.0,224.4,221.4,Y,V,1,,,,,,,,,,,
Mens New Balance Fresh Foam X 1080v12,2458,2517,,,,294.02,,,-,,B0B5X6V4H1,196307000000.0,196307000000.0,B096NKPSY5,New Balance,,GB196307488570,https://www.google.com/search?q=196307488570+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0B5X6V4H1?psc=1,"https://www.google.com/shopping/product/15664027095816032069/offers?q=196307488570&prds=cid:15664027095816032069,cond:1",,,,,,N,V,0,,,no,,,,,0.0,,,
Mens New Balance Fresh Foam X 1080v12,2418,2499,,,,276.57,,,-,,B0B8X6PRKN,196307000000.0,196307000000.0,B096NKPSY5,New Balance,,GB196307488686,https://www.google.com/search?q=196307488686+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0B8X6PRKN?psc=1,"https://www.google.com/shopping/product/11176449715943915821/offers?q=196307488686&prds=cid:11176449715943915821,cond:1",,,,,,N,V,0,,,no,,,,,0.0,,,
Mens New Balance Fresh Foam X 1080v12,2494,2407,,,,276.57,,,-,1.0,B0B5X6FYVT,196307000000.0,196307000000.0,B096NKPSY5,New Balance,,GB196307488662,https://www.google.com/search?q=196307488662+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0B5X6FYVT?psc=1,"https://www.google.com/shopping/product/15034339636126671433/offers?q=196307488662&prds=cid:15034339636126671433,cond:1",,,,,,N,V,0,,,no,,,,,0.0,,$189.95 ,
Mens New Balance Fresh Foam X 1080v12,2167,2754,,,,276.57,,,-,1.0,B0B8X5D6XN,196307000000.0,196307000000.0,B096NKPSY5,New Balance,,GB196307488808,https://www.google.com/search?q=196307488808+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0B8X5D6XN?psc=1,"https://www.google.com/shopping/product/17069883695534887766/offers?q=196307488808&prds=cid:17069883695534887766,cond:1",,,,,,N,V,0,,,no,,,,,0.0,,$197.73 ,
Mens New Balance Fresh Foam X 1080v12,1976,2825,,,198.0,284.86,,207.76$,A3ERVGYWNCMJRK,1.0,B0B8X69ZGV,196307000000.0,196307000000.0,B096NKPSY5,New Balance,no,GB196307488792,https://www.google.com/search?q=196307488792+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0B8X69ZGV?psc=1,"https://www.google.com/shopping/product/11502363238091026672/offers?q=196307488792&prds=cid:11502363238091026672,cond:1",,,,,,N,V,0,,,,,,,,0.0,,,
"New Balance 1010 - Tiago Lemos Forest Green/Black US Men's 13, Women's 14.5 Medium",116289,130542,,,,171.86,,,-,,B0C18RZV7C,196433000000.0,196433000000.0,B08BBCXH47,New Balance,,GB196432821631,https://www.google.com/search?q=196432821631+New+Balance+1010+-+Tiago+Lemos+Forest+Green%2FBlack+US+Men%27s+13%2C+Women%27s+14.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0C18RZV7C?psc=1,"https://www.google.com/shopping/product/8604396979858108191/offers?q=0196432821631&prds=cid:8604396979858108191,cond:1",Freestyleshop,110.0,187.0,205.70000000000002,187.0,Y,V,1,,,,,,,,,,,
New Balance 237v1 Black/Magnet 2 11 D (M),282936,521038,,,,177.09,,,-,2.0,B09SZQK1QR,195908000000.0,195908000000.0,B0BHMR9X78,New Balance,,GB195907743928,https://www.google.com/search?q=195907743928+New+Balance+237v1+Black%2FMagnet+2+11+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B09SZQK1QR?psc=1,"https://www.google.com/shopping/product/8215270998490170302/offers?q=195907743928&prds=cid:8215270998490170302,cond:1",mjfootwear.com,99.99,169.98299999999998,186.9813,177.09,Y,V,0,,,no,,,,,0.0,,$110.87 ,
New Balance 237v1 Black/Magnet 2 9.5 D (M),230580,479052,,,152.99,177.09,,,ANZYNJW9IIF9C,1.0,B09SZPLCWG,195908000000.0,195908000000.0,B0BHMR9X78,New Balance,,GB195907743898,https://www.google.com/search?q=195907743898+New+Balance+237v1+Black%2FMagnet+2+9.5+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B09SZPLCWG?psc=1,"https://www.google.com/shopping/product/12792825886329727703/offers?q=0195907743898&prds=cid:12792825886329727703,cond:1",Orleans Shoe Co.,79.95,135.915,149.50650000000002,151.99,Y,V,1,,,,,,,,,,,
New Balance 237v1 Black/Vintage Rose 10 B (M),940295,849803,,,,159.47,,,-,,B09X4HVDXQ,195908000000.0,195908000000.0,B0CKTMD44H,New Balance,,GB195907764831,https://www.google.com/search?q=195907764831+New+Balance+237v1+Black%2FVintage+Rose+10+B+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B09X4HVDXQ?psc=1,"https://www.google.com/shopping/product/16482330799881616223/offers?q=0195907764831&prds=cid:16482330799881616223,cond:1",,,,,,N,V,0,,,,,,,,,,,
"New Balance 327 Boys Shoes Size 7, Color: Summer Jade/Black",38306,40864,,1.0,,148.43,,,-,2.0,B09VCNH64X,194769000000.0,194769000000.0,B0BSS8J4X8,New Balance,,GB194768860379,https://www.google.com/search?q=194768860379+New+Balance+327+Boys+Shoes+Size+7%2C+Color%3A+Summer+Jade%2FBlack&tbm=shop,Y,https://www.amazon.com/dp/B09VCNH64X?psc=1,"https://www.google.com/shopping/product/744233112411360428/offers?q=0194768860379&prds=cid:744233112411360428,cond:1",,,,,,N,V,0,,,,,,,,,,,
"New Balance 440 Grey/Teal US Men's 10.5, Women's 12 D (M)",59160,73373,,,100.0,140.97,,,ANZYNJW9IIF9C,1.0,B0BRH1NG9J,196433000000.0,196433000000.0,B08RY1PNZY,New Balance,,GB196432829118,https://www.google.com/search?q=196432829118+New+Balance+440+Grey%2FTeal+US+Men%27s+10.5%2C+Women%27s+12+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B0BRH1NG9J?psc=1,"https://www.google.com/shopping/product/14146415303992022498/offers?q=0196432829118&prds=cid:14146415303992022498,cond:1",,,,,,N,V,1,,,,,,,,,,,
"New Balance 550 Mens Burnt Orange Size 10.5, White",559986,866730,104.97,,104.97,220.36,,,ANZYNJW9IIF9C,1.0,B0C7LQQL55,196432000000.0,196432000000.0,B0C5TL64ML,New Balance,,GB196432436804,https://www.google.com/search?q=196432436804+New+Balance+550+Mens+Burnt+Orange+Size+10.5%2C+White&tbm=shop,Y,https://www.amazon.com/dp/B0C7LQQL55?psc=1,"https://www.google.com/shopping/product/12862962774608920055/offers?q=196432436804&prds=cid:12862962774608920055,cond:1",,,,,,N,V,1,,,no,,,,,0.0,,$161.52 ,
"New Balance 550 Mens Burnt Orange Size 9, White",586887,1110223,170.82,,170.0,174.91,,,-,1.0,B0C7LQ33L6,196432000000.0,196432000000.0,B0C5TL64ML,New Balance,,GB196432436774,https://www.google.com/search?q=196432436774+New+Balance+550+Mens+Burnt+Orange+Size+9%2C+White&tbm=shop,Y,https://www.amazon.com/dp/B0C7LQ33L6?psc=1,"https://www.google.com/shopping/product/16273536467874357914/offers?q=196432436774&prds=cid:16273536467874357914,cond:1",Hibbett Sports,75.94,129.09799999999998,142.0078,169.82,Y,V,1,,,no,,,,,0.0,,$145.29 ,
"New Balance 550 Mens Burnt Size 12, White",24584,24236,157.49,,156.49,246.65,,,ANZYNJW9IIF9C,1.0,B0C7LR1S71,196432000000.0,196432000000.0,B0C6YB46KZ,New Balance,,GB196432436835,https://www.google.com/search?q=196432436835+New+Balance+550+Mens+Burnt+Size+12%2C+White&tbm=shop,Y,https://www.amazon.com/dp/B0C7LR1S71?psc=1,"https://www.google.com/shopping/product/14449157298860342791/offers?q=0196432436835&prds=cid:14449157298860342791,cond:1",Hibbett Sports,75.94,129.09799999999998,142.0078,156.49,Y,V,1,,,,,,,,,,,
New Balance 550 Mens White Green Cream Size 7.5,24437,24095,165.28,1.0,165.28,199.18,,,A1B43WMIJ58I3U,1.0,B0C6TW8VVH,196432000000.0,196432000000.0,B0C6YB46KZ,New Balance,,GB196432397952,https://www.google.com/search?q=196432397952+New+Balance+550+Mens+White+Green+Cream+Size+7.5&tbm=shop,Y,https://www.amazon.com/dp/B0C6TW8VVH?psc=1,"https://www.google.com/shopping/product/17450573872513352212/offers?q=0196432397952&prds=cid:17450573872513352212,cond:1",SNIPES USA,89.99,152.98299999999998,168.2813,164.28,Y,V,1,,,,,,,,,,,
"New Balance 550 Sneakers, White/Blue, 6 US Women/4.5 US Men",27194,25630,,,,253.26,,199.10$,-,,B0CQ6V7MY9,196653000000.0,196653000000.0,B0C6YB46KZ,New Balance,no,GB196652954003,https://www.google.com/search?q=196652954003+New+Balance+550+Sneakers%2C+White%2FBlue%2C+6+US+Women%2F4.5+US+Men&tbm=shop,Y,https://www.amazon.com/dp/B0CQ6V7MY9?psc=1,"https://www.google.com/shopping/product/6628574447422350488/offers?q=0196652954003&prds=cid:6628574447422350488,cond:1",Shopbop,109.99,186.98299999999998,205.6813,205.6813,Y,V,0,,,,,,,,,,,
New Balance 550 Womens White Brick Red Size 6.5,48046,53231,,,149.99,200.58,,,-,0.0,B0CDM1Y6Z3,196941000000.0,196941000000.0,B0CPYMS2KG,New Balance,,GB196941296159,https://www.google.com/search?q=196941296159+New+Balance+550+Womens+White+Brick+Red+Size+6.5&tbm=shop,Y,https://www.amazon.com/dp/B0CDM1Y6Z3?psc=1,"https://www.google.com/shopping/product/3909039071723288051/offers?q=0196941296159&prds=cid:3909039071723288051,cond:1",Hibbett Sports,117.99,200.583,220.6413,200.583,Y,V,1,,,,,,,,,,,
"New Balance 574 Mens Shoes Size 9, Color: Grey/Burgundy-Grey",56437,1228767,188.05,1.0,188.05,197.61,,,A1B43WMIJ58I3U,1.0,B09B4ZM7MX,195481000000.0,195481000000.0,B00AVSN5PS,New Balance,,GB195481003753,https://www.google.com/search?q=195481003753+New+Balance+574+Mens+Shoes+Size+9%2C+Color%3A+Grey%2FBurgundy-Grey&tbm=shop,Y,https://www.amazon.com/dp/B09B4ZM7MX?psc=1,"https://www.google.com/shopping/product/16985822619407708966/offers?q=195481003753&prds=cid:16985822619407708966,cond:1",mjfootwear.com,99.99,169.98299999999998,186.9813,187.05,Y,V,0,,,no,,,,,0.0,,$187.76 ,
New Balance 574D Higher Learning Natural Indigo/Mountain Teal 9 D (M),1690,2963,,,203.2,205.2,,,-,1.0,B0987H245D,195481000000.0,195481000000.0,B08BN9V242,New Balance,,GB195481046569,https://www.google.com/search?q=195481046569+New+Balance+574D+Higher+Learning+Natural+Indigo%2FMountain+Teal+9+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B0987H245D?psc=1,"https://www.google.com/shopping/product/2201146032397848112/offers?q=0195481046569&prds=cid:2201146032397848112,cond:1",Sears - Ricci Berri,94.95,161.415,177.55650000000003,202.2,Y,V,0,,,,,,,,,,,
